,Date,year,catchment,REF,RCP26,RCP45,RCP85,RCP26-REF,RCP45-REF,RCP85-REF,RCP26-REF%,RCP45-REF%,RCP85-REF%
4169,1992-06-01,1992,globo,4.933700085,12.1565,12.2472,11.08475,7.2227999149999995,7.3134999149999995,6.151049915,146.397222988069,148.23559983379087,124.67417575099724
4170,1992-06-02,1992,globo,4.763800144,11.7085,13.023599999999998,12.05525,6.944699856000001,8.259799855999997,7.291449855999999,145.78067186019211,173.38678379283405,153.05952465666658
4171,1992-06-03,1992,globo,4.64109993,11.104,13.042399999999995,12.07875,6.462900069999999,8.401300069999994,7.437650069999999,139.25362882673375,181.01959011255323,160.25619319082404
4172,1992-06-04,1992,globo,4.556399822,10.7265,12.7104,11.66375,6.170100177999999,8.154000178,7.107350178,135.41612718463492,178.95708226985352,155.986095506436
4173,1992-06-05,1992,globo,4.471600056,10.5415,12.5234,11.43,6.069899943999999,8.051799944,6.958399944,135.7433551297907,180.0652975034313,155.61320012650077
4174,1992-06-06,1992,globo,4.407400131,10.4525,10.6092,9.03725,6.045099869,6.201799868999999,4.629849869,137.15795456103552,140.71333858205577,105.04718726206346
4175,1992-06-07,1992,globo,4.33370018,10.392,9.5328,7.69175,6.058299819999999,5.19909982,3.3580498199999997,139.7950843013787,119.9690704030199,77.48689758228728
4176,1992-06-08,1992,globo,4.294400215,10.3905,9.3766,7.496499999999999,6.096099785,5.082199785,3.2020997849999997,141.95462648559877,118.34481023096728,74.56454044071903
4177,1992-06-09,1992,globo,4.249800205,6.2545,7.631600000000001,5.289,2.0046997950000005,3.381799795000001,1.039199795,47.17162450699258,79.57550077345344,24.45290942800922
4178,1992-06-10,1992,globo,4.182199955,4.576499999999999,7.965799999999999,5.733,0.3943000449999996,3.783600044999999,1.550800045,9.428053398752418,90.46913312876259,37.080963647994686
4179,1992-06-11,1992,globo,4.165599823,4.483499999999999,6.2278,5.303,0.3179001769999994,2.0622001770000002,1.137400177,7.631558251100862,49.50547975380976,27.304595384317597
4180,1992-06-12,1992,globo,4.208199978,4.311,4.538200000000001,4.8115000000000006,0.10280002200000027,0.330000022000001,0.6033000220000009,2.4428502100049263,7.84183317630351,14.336296401168816
4181,1992-06-13,1992,globo,4.129099846,4.205,6.956999999999999,7.84775,0.07590015400000016,2.827900153999999,3.7186501539999997,1.8381767656581913,68.48708579279047,90.05958423607467
4182,1992-06-14,1992,globo,4.073400021,4.1075,6.775,7.648249999999999,0.034099978999999614,2.701599979,3.574849978999999,0.8371379885157518,66.32297257996208,87.7608376434974
4183,1992-06-15,1992,globo,3.998500109,3.8645,6.5782,7.417,-0.13400010900000003,2.5796998909999997,3.4184998909999997,-3.3512593559366595,64.51668927539849,85.49455540354968
4184,1992-06-16,1992,globo,3.947900057,3.622,6.4076,7.21125,-0.32590005700000013,2.4596999430000004,3.2633499429999997,-8.255022981702602,62.30400738333586,82.66039909530566
4185,1992-06-17,1992,globo,4.098599911,3.866,6.4432,7.26,-0.23259991099999988,2.344600089,3.161400089,-5.675106525419526,57.20490264754705,77.13365924093488
4186,1992-06-18,1992,globo,4.358200073,5.048500000000001,9.2602,8.282,0.6902999270000008,4.901999926999999,3.923799927,15.839105948268859,112.47762481968091,90.03257907567843
4187,1992-06-19,1992,globo,8.986100197,7.6205,9.591399999999998,9.51875,-1.365600197000001,0.6052998029999976,0.532649803,-15.196805811890513,6.7359565298646045,5.927485687037237
4188,1992-06-20,1992,globo,8.363699913,7.1450000000000005,8.6988,9.13425,-1.2186999129999991,0.3351000870000007,0.7705500870000002,-14.571301286237325,4.006601031669519,9.213028863007224
4189,1992-06-21,1992,globo,7.187300205,5.9905,8.256,8.4265,-1.1968002049999997,1.0686997950000006,1.239199795000001,-16.65159616078677,14.869280042825213,17.241519898360792
4190,1992-06-22,1992,globo,6.103099823,5.0555,7.5846,7.98225,-1.0475998229999997,1.481500177,1.8791501769999996,-17.165044868708183,24.27455260385637,30.790094075117008
4191,1992-06-23,1992,globo,5.152599812,6.237,7.846000000000001,8.556,1.084400188,2.693400188000001,3.403400187999999,21.045690089777928,52.27264461189638,66.05209626553469
4192,1992-06-24,1992,globo,4.451900005,5.6545000000000005,7.4396,8.21875,1.2025999950000008,2.9876999950000007,3.7668499950000003,27.01318523887198,67.11067166029038,84.61218784719763
4193,1992-06-25,1992,globo,4.017300129,5.0195,7.038000000000001,7.8245,1.0021998710000002,3.0206998710000015,3.807199871,24.94709976397684,75.19228770572151,94.77011298002526
4194,1992-06-26,1992,globo,3.947099924,5.721,7.2044,8.102,1.7739000759999999,3.2573000759999995,4.1549000760000006,44.941858837014834,82.52388180482252,105.2646286134407
4195,1992-06-27,1992,globo,4.04129982,10.901,9.1962,10.63125,6.85970018,5.154900179999999,6.58995018,169.73994718362667,127.55549970553778,163.06511453040372
4196,1992-06-28,1992,globo,4.454999924,10.6835,9.0684,10.49675,6.228500076,4.6134000760000005,6.0417500760000005,139.80920723355777,103.55555902810832,135.61728797012657
4197,1992-06-29,1992,globo,5.125800133,10.486,8.9498,10.36725,5.360199867,3.8239998669999995,5.241449867,104.57293940298082,74.60298427129483,102.25622792538174
4198,1992-06-30,1992,globo,5.295100212,9.9505,8.709,10.084,4.6553997879999995,3.4138997879999993,4.788899787999999,87.91901194711514,64.47280790386671,90.44021069038833
4199,1992-07-01,1992,globo,5.149000168,4.9865,6.695399999999999,7.586499999999999,-0.16250016799999933,1.5463998319999996,2.4374998319999994,-3.155955771955596,30.03301187695746,47.33928437502431
4200,1992-07-02,1992,globo,4.71999979,4.218500000000001,6.3574,7.184749999999999,-0.5014997899999996,1.63740021,2.464750209999999,-10.624996023569729,34.690683958695686,52.21928643348518
4201,1992-07-03,1992,globo,4.496399879,3.7735,6.1638,6.95775,-0.7228998790000003,1.667400121,2.4613501209999997,-16.07730403108127,37.083003422080644,54.7404631980242
4202,1992-07-04,1992,globo,4.480899811,3.5455,6.046999999999999,6.825999999999999,-0.9353998109999995,1.5661001889999993,2.345100188999999,-20.875267255557024,34.950573658340595,52.335474746458225
4203,1992-07-05,1992,globo,4.202199936,3.412,6.014799999999999,6.744,-0.7901999360000005,1.8126000639999988,2.5418000639999994,-18.804434535120613,43.134550749752776,60.48736620608047
4204,1992-07-06,1992,globo,3.814500093,3.3375,5.981199999999999,6.71275,-0.477000093,2.1666999069999995,2.898249907,-12.504917587375191,56.80167398543564,75.97980957763212
4205,1992-07-07,1992,globo,3.466700077,3.255,5.965199999999999,6.715999999999999,-0.21170007700000015,2.4984999229999993,3.2492999229999993,-6.106674136725447,72.07141856823512,93.72890214984696
4206,1992-07-08,1992,globo,3.221199989,3.1765,5.905799999999999,6.66025,-0.04469998900000016,2.6846000109999992,3.4390500109999995,-1.3876812725892558,83.34161244777029,106.76300828088694
4207,1992-07-09,1992,globo,3.111999989,4.5605,6.4566,7.35075,1.4485000110000001,3.344600011,4.238750011,46.5456303380469,107.47429379248625,136.20662037219563
