,Date,year,catchment,REF,RCP26,RCP45,RCP85,RCP26-REF,RCP45-REF,RCP85-REF,RCP26-REF%,RCP45-REF%,RCP85-REF%
2602,1988-02-16,1988,fierz,158.21290588378906,140.066,140.066,140.066,-18.14690588378906,-18.14690588378906,-18.14690588378906,-11.469927679046847,-11.469927679046847,-11.469927679046847
2603,1988-02-17,1988,fierz,164.84649658203125,140.066,140.066,140.066,-24.780496582031247,-24.780496582031247,-24.780496582031247,-15.032467838768977,-15.032467838768977,-15.032467838768977
2604,1988-02-18,1988,fierz,167.25169372558594,140.066,140.066,140.066,-27.185693725585935,-27.185693725585935,-27.185693725585935,-16.254360790025952,-16.254360790025952,-16.254360790025952
2605,1988-02-19,1988,fierz,166.21949768066406,140.066,140.066,140.066,-26.15349768066406,-26.15349768066406,-26.15349768066406,-15.73431399179739,-15.73431399179739,-15.73431399179739
2606,1988-02-20,1988,fierz,164.18539428710938,140.066,140.066,140.066,-24.119394287109372,-24.119394287109372,-24.119394287109372,-14.690340996429944,-14.690340996429944,-14.690340996429944
2607,1988-02-21,1988,fierz,160.00709533691406,140.066,140.066,140.066,-19.94109533691406,-19.94109533691406,-19.94109533691406,-12.462631919494383,-12.462631919494383,-12.462631919494383
2608,1988-02-22,1988,fierz,155.1929931640625,140.066,140.066,140.066,-15.126993164062497,-15.126993164062497,-15.126993164062497,-9.747214004739876,-9.747214004739876,-9.747214004739876
2609,1988-02-23,1988,fierz,149.88949584960938,140.066,140.066,140.066,-9.823495849609372,-9.823495849609372,-9.823495849609372,-6.5538253991231725,-6.5538253991231725,-6.5538253991231725
2610,1988-02-24,1988,fierz,148.4420928955078,140.066,140.066,140.066,-8.37609289550781,-8.37609289550781,-8.37609289550781,-5.642666936395161,-5.642666936395161,-5.642666936395161
2611,1988-02-25,1988,fierz,147.597900390625,140.066,140.066,140.066,-7.5319003906249975,-7.5319003906249975,-7.5319003906249975,-5.102986133740018,-5.102986133740018,-5.102986133740018
2612,1988-02-26,1988,fierz,151.96009826660156,140.066,140.066,140.066,-11.89409826660156,-11.89409826660156,-11.89409826660156,-7.827119357171208,-7.827119357171208,-7.827119357171208
2613,1988-02-27,1988,fierz,156.86669921875,140.066,140.066,140.066,-16.800699218749997,-16.800699218749997,-16.800699218749997,-10.710175774988093,-10.710175774988093,-10.710175774988093
2614,1988-02-28,1988,fierz,160.74659729003906,164.74450000000002,149.9396,152.40525000000002,3.997902709960954,-10.80699729003905,-8.341347290039039,2.4870838806916944,-6.723002211076181,-5.189128373889333
2615,1988-02-29,1988,fierz,163.5908966064453,190.5765,160.80200000000002,165.98350000000002,26.985603393554698,-2.7888966064452916,2.392603393554708,16.495785495005038,-1.7047993893906026,1.4625528945602968
2616,1988-03-01,1988,fierz,175.2281951904297,214.3915,171.66220000000004,179.55925000000002,39.16330480957032,-3.5659951904296463,4.3310548095703325,22.34988768046689,-2.035057877845681,2.471665478756742
2617,1988-03-02,1988,fierz,190.422103881836,231.8,179.2074,188.991,41.37789611816402,-11.214703881835987,-1.4311038818359805,21.729565672607283,-5.889391857993087,-0.751542942054686
2618,1988-03-03,1988,fierz,204.0596923828125,240.618,182.8404,193.53275,36.558307617187495,-21.21929238281251,-10.526942382812507,17.915496779542693,-10.398571190142482,-5.158756371671943
2619,1988-03-04,1988,fierz,210.32969665527344,241.6405,183.1338,193.9,31.310803344726565,-27.19589665527343,-16.429696655273432,14.886534732203986,-12.930126885433117,-7.811401298315666
2620,1988-03-05,1988,fierz,209.86929321289065,252.798,187.5004,199.35825,42.92870678710935,-22.36889321289064,-10.511043212890655,20.454972773726656,-10.658487895225203,-5.008375952468802
2621,1988-03-06,1988,fierz,206.1168975830078,273.875,200.2466,214.93400000000003,67.75810241699219,-5.870297583007812,8.817102416992213,32.87362812634249,-2.8480428590983005,4.277719352651023
2622,1988-03-07,1988,fierz,204.64219665527344,287.04999999999995,210.9182,228.322,82.40780334472652,6.2760033447265755,23.679803344726565,40.26921362828468,3.066817815339771,11.571319958325105
2623,1988-03-08,1988,fierz,208.3199005126953,292.49850000000004,216.866,235.8085,84.17859948730472,8.546099487304701,27.488599487304697,40.408333183787576,4.102392266063841,13.195378559442766
2624,1988-03-09,1988,fierz,215.17660522460932,293.991,220.13960000000003,239.949,78.81439477539067,4.962994775390712,24.772394775390694,36.627771264037406,2.30647507902179,11.512587416058707
2625,1988-03-10,1988,fierz,219.3329925537109,295.3435,222.7248,243.22225,76.0105074462891,3.3918074462890786,23.889257446289093,34.65530040022384,1.5464191715063036,10.89177563673601
2626,1988-03-11,1988,fierz,219.0478973388672,297.882,225.2128,246.367,78.83410266113282,6.1649026611328,27.319102661132803,35.98943592650718,2.8144085088366277,12.471748413485175
2627,1988-03-12,1988,fierz,214.31930541992188,304.617,228.6648,250.70975,90.29769458007814,14.345494580078139,36.39044458007814,42.13231953283692,6.69351487117346,16.97954578043136
2628,1988-03-13,1988,fierz,207.5066070556641,318.849,234.228,257.68575,111.3423929443359,26.721392944335918,50.179142944335894,53.65727603770615,12.877369700892391,24.181949508178903
2629,1988-03-14,1988,fierz,203.66909790039065,335.7265,240.161,265.1195,132.05740209960933,36.49190209960935,61.45040209960936,64.83919429161278,17.917250322116416,30.1716866884063
2630,1988-03-15,1988,fierz,205.03370666503903,362.4605,249.2098,276.44425,157.426793334961,44.17609333496097,71.41054333496098,76.78093319170547,21.545771206844,34.82868475456256
2631,1988-03-16,1988,fierz,211.6457061767578,392.832,259.3502,289.13075,181.18629382324218,47.70449382324216,77.48504382324217,85.60830129571484,22.539788160597656,36.61073273016455
2632,1988-03-17,1988,fierz,239.92919921875,424.088,269.97380000000004,302.41875000000005,184.15880078125002,30.04460078125004,62.489550781250045,76.75547677435767,12.522277771559418,26.044996184177073
2633,1988-03-18,1988,fierz,280.4390869140625,445.7305,277.4594,311.78225,165.2914130859375,-2.9796869140624835,31.343163085937476,58.94021939123959,-1.0625077077702711,11.176460254109388
2634,1988-03-19,1988,fierz,317.460693359375,450.496,278.66880000000003,313.29925,133.03530664062498,-38.79189335937497,-4.161443359375028,41.90607197157005,-12.219431939393322,-1.3108531060455253
2635,1988-03-20,1988,fierz,340.681884765625,442.117,275.5998,309.467,101.43511523437502,-65.08208476562498,-31.214884765625015,29.774144082876074,-19.10347678462527,-9.16247272352023
2636,1988-03-21,1988,fierz,346.908203125,428.248,272.7808,305.94625,81.33979687499999,-74.127403125,-40.96195312499998,23.447066440712316,-21.368016800193676,-11.80772110777684
2637,1988-03-22,1988,fierz,339.8799133300781,414.466,271.2518,304.03775,74.58608666992188,-68.62811333007812,-35.84216333007811,21.944835144607907,-20.191870904541855,-10.545537386691516
2638,1988-03-23,1988,fierz,338.4555053710937,400.824,272.3504,305.41275,62.36849462890632,-66.10510537109371,-33.042755371093676,18.427383700118412,-19.5314020076624,-9.762806291144392
2639,1988-03-24,1988,fierz,342.9814147949219,385.668,272.9738,306.1935,42.68658520507813,-70.00761479492189,-36.7879147949219,12.44574293642168,-20.41148930381006,-10.725920766557692
2640,1988-03-25,1988,fierz,348.9822082519531,365.774,271.642,304.53000000000003,16.791791748046876,-77.34020825195313,-44.452208251953095,4.811646941016483,-22.16164790730998,-12.73767177834468
2641,1988-03-26,1988,fierz,352.9129943847656,358.5195,274.6642,308.30925,5.606505615234369,-78.24879438476563,-44.603744384765605,1.5886367757606115,-22.172262180704628,-12.638736769249162
2642,1988-03-27,1988,fierz,364.7697143554688,356.9775,279.375,314.19875,-7.792214355468786,-85.3947143554688,-50.57096435546879,-2.1362010191107195,-23.410582346825944,-13.863805673896293
